date,close,atr-band-lower,atr-band-upper,p0-low,p0-high,p1-low,p1-high,pweek-high,pweek-low
2019-01-03T21:30:00Z,1.13931,1.1254202544286045,1.1431197455713953,1.13064,1.14111,1.13251,1.14968,1.14968,1.13064
2019-01-04T21:30:00Z,1.13969,1.1306102289857443,1.1480097710142558,1.13457,1.14192,1.13064,1.14111,1.14968,1.13064
2019-01-07T21:30:00Z,1.14743,1.1309832060871698,1.1483967939128303,1.13949,1.14826,1.13457,1.14192,1.14968,1.13064
2019-01-08T21:30:00Z,1.14403,1.1389678854784528,1.155892114521547,1.1422,1.14846,1.13949,1.14826,1.14968,1.13064
2019-01-09T21:30:00Z,1.15421,1.1351930969306077,1.1528669030693925,1.1436,1.15581,1.1422,1.14846,1.15581,1.13064
2019-01-10T21:30:00Z,1.14998,1.1454037872375467,1.1630162127624533,1.14845,1.15698,1.1436,1.15581,1.15698,1.13064
2019-01-11T21:30:00Z,1.14683,1.141230408513792,1.158729591486208,1.14581,1.15405,1.14845,1.15698,1.15698,1.13457
2019-01-14T21:30:00Z,1.14677,1.1386383676624128,1.1550216323375873,1.14505,1.14822,1.14581,1.15405,1.15698,1.13949
2019-01-15T21:30:00Z,1.14131,1.1383205308961717,1.1552194691038284,1.1382,1.14897,1.14505,1.14822,1.15698,1.1382
2019-01-16T21:30:00Z,1.13914,1.1332344778065544,1.1493855221934457,1.13777,1.14248,1.1382,1.14897,1.15698,1.13777
2019-01-17T21:30:00Z,1.13886,1.131514030025899,1.146765969974101,1.13702,1.1406,1.13777,1.14248,1.15698,1.13702
2019-01-18T21:30:00Z,1.13617,1.131424627023309,1.146295372976691,1.13532,1.14104,1.13702,1.1406,1.15405,1.13532
2019-01-21T21:30:00Z,1.13645,1.129134164320978,1.1432058356790218,1.13567,1.13911,1.13532,1.14104,1.14897,1.13532
2019-01-22T21:30:00Z,1.13594,1.1297387478888803,1.1431612521111196,1.13361,1.1374,1.13567,1.13911,1.14897,1.13361
2019-01-23T21:30:00Z,1.13815,1.1294628730999923,1.1424171269000076,1.13507,1.13944,1.13361,1.1374,1.14248,1.13361
2019-01-24T21:30:00Z,1.13052,1.131299585789993,1.145000414210007,1.12893,1.13914,1.13507,1.13944,1.14104,1.12893
2019-01-25T21:30:00Z,1.14058,1.1231796272109937,1.1378603727890062,1.13001,1.14176,1.12893,1.13914,1.14176,1.12893
2019-01-28T21:30:00Z,1.14258,1.1334376644898942,1.1477223355101056,1.13901,1.14437,1.13001,1.14176,1.14437,1.12893
2019-01-29T21:30:00Z,1.14309,1.1357618980409048,1.149398101959095,1.14112,1.14502,1.13901,1.14437,1.14502,1.12893
2019-01-30T21:30:00Z,1.14793,1.1359977082368145,1.1501822917631854,1.14061,1.15017,1.14112,1.14502,1.15017,1.12893
2019-01-31T21:30:00Z,1.14466,1.140759937413133,1.1551000625868668,1.14356,1.15143,1.14061,1.15017,1.15143,1.12893
2019-02-01T21:30:00Z,1.1454,1.1376649436718198,1.1516550563281802,1.14343,1.14885,1.14356,1.15143,1.15143,1.13001
2019-02-04T21:30:00Z,1.14362,1.1387444493046377,1.1520555506953623,1.14244,1.14604,1.14343,1.14885,1.15143,1.13901
2019-02-05T21:30:00Z,1.14047,1.137236004374174,1.1500039956258261,1.14011,1.14405,1.14244,1.14604,1.15143,1.14011
2019-02-06T21:30:00Z,1.13624,1.1342384039367566,1.1467015960632436,1.13609,1.14095,1.14011,1.14405,1.15143,1.13609
2019-02-07T21:30:00Z,1.13399,1.1301915635430808,1.142288436456919,1.13245,1.13685,1.13609,1.14095,1.15143,1.13245
2019-02-08T21:30:00Z,1.13203,1.1282404071887728,1.1397395928112273,1.13203,1.13509,1.13245,1.13685,1.14885,1.13203
2019-02-11T21:30:00Z,1.12756,1.1262293664698957,1.1378306335301045,1.12673,1.13299,1.13203,1.13509,1.14604,1.12673
2019-02-12T21:30:00Z,1.13243,1.1215194298229059,1.133600570177094,1.12576,1.13396,1.12673,1.13299,1.14405,1.12576
2019-02-13T21:30:00Z,1.12603,1.1261774868406154,1.1386825131593847,1.126,1.13416,1.12576,1.13396,1.14095,1.12576
2019-02-14T21:30:00Z,1.12944,1.1197917381565539,1.1322682618434463,1.12489,1.131,1.126,1.13416,1.13685,1.12489
2019-02-15T21:30:00Z,1.12909,1.1231015643408984,1.1357784356591016,1.1234,1.13064,1.12489,1.131,1.13509,1.1234
2019-02-18T21:30:00Z,1.1308,1.1229364079068085,1.1352435920931914,1.1289,1.13339,1.1234,1.13064,1.13416,1.1234
2019-02-19T21:30:00Z,1.13401,1.1244407671161278,1.1371592328838722,1.12755,1.13576,1.1289,1.13339,1.13576,1.1234
2019-02-20T21:30:00Z,1.13363,1.127823690404515,1.140196309595485,1.13249,1.13712,1.12755,1.13576,1.13712,1.1234
2019-02-21T21:30:00Z,1.13344,1.1275983213640635,1.1396616786359364,1.132,1.13664,1.13249,1.13712,1.13712,1.1234
2019-02-22T21:30:00Z,1.13307,1.127612489227657,1.139267510772343,1.13161,1.1356,1.132,1.13664,1.13712,1.1234
2019-02-25T21:30:00Z,1.1357,1.1274182403048914,1.1387217596951087,1.13269,1.13676,1.13161,1.1356,1.13712,1.12755
2019-02-26T21:30:00Z,1.13885,1.130036416274402,1.1413635837255978,1.13451,1.14028,1.13269,1.13676,1.14028,1.12755
2019-02-27T21:30:00Z,1.13696,1.1333387746469619,1.144361225353038,1.13624,1.14038,1.13451,1.14028,1.14038,1.13161
2019-02-28T21:30:00Z,1.13707,1.1313978971822658,1.1425221028177341,1.13594,1.14196,1.13624,1.14038,1.14196,1.13161
2019-03-01T21:30:00Z,1.13628,1.1315101074640392,1.1426298925359608,1.13534,1.14088,1.13594,1.14196,1.14196,1.13161
2019-03-04T21:30:00Z,1.13393,1.1305410967176353,1.1420189032823647,1.1309,1.13825,1.13534,1.14088,1.14196,1.1309
2019-03-05T21:30:00Z,1.13074,1.1282489870458718,1.1396110129541284,1.12896,1.13412,1.1309,1.13825,1.14196,1.12896
2019-03-06T21:30:00Z,1.13061,1.1252340883412846,1.1362459116587156,1.12854,1.13247,1.12896,1.13412,1.14196,1.12854
2019-03-07T21:30:00Z,1.11933,1.124213679507156,1.1370063204928438,1.11761,1.13202,1.12854,1.13247,1.14196,1.11761
2019-03-08T21:30:00Z,1.12316,1.1129633115564406,1.1256966884435593,1.11852,1.12462,1.11761,1.13202,1.14088,1.11761
2019-03-11T20:30:00Z,1.12443,1.1170629804007963,1.1292570195992035,1.12217,1.12584,1.11852,1.12462,1.13825,1.11761
2019-03-12T20:30:00Z,1.12862,1.1183306823607169,1.1305293176392832,1.12437,1.13049,1.12217,1.12584,1.13412,1.11761
2019-03-13T20:30:00Z,1.13258,1.1225176141246451,1.1347223858753548,1.12773,1.13386,1.12437,1.13049,1.13386,1.11761
2019-03-14T20:30:00Z,1.13033,1.1266528527121806,1.1385071472878192,1.12941,1.13376,1.12773,1.13386,1.13386,1.11761
2019-03-15T20:30:00Z,1.13241,1.1245265674409626,1.1361334325590375,1.12975,1.13444,1.12941,1.13376,1.13444,1.11852
2019-03-18T20:30:00Z,1.13356,1.1267859106968663,1.1380340893031335,1.1319,1.13591,1.12975,1.13444,1.13591,1.12217
2019-03-19T20:30:00Z,1.13513,1.1282073196271796,1.1389126803728202,1.13325,1.13616,1.1319,1.13591,1.13616,1.12437
2019-03-20T20:30:00Z,1.14133,1.1291855876644616,1.1410744123355383,1.13355,1.14482,1.13325,1.13616,1.14482,1.12773
2019-03-21T20:30:00Z,1.13727,1.1350320288980156,1.1476279711019843,1.13426,1.14374,1.13355,1.14482,1.14482,1.12941
2019-03-22T20:30:00Z,1.12999,1.130426826008214,1.144113173991786,1.12732,1.13907,1.13426,1.14374,1.14482,1.12732
2019-03-25T20:30:00Z,1.13114,1.1234031434073928,1.1365768565926073,1.12888,1.13316,1.12732,1.13907,1.14482,1.12732
2019-03-26T20:30:00Z,1.12654,1.1245838290666534,1.1376961709333466,1.12632,1.1326,1.12888,1.13316,1.14482,1.12632
2019-03-27T20:30:00Z,1.12439,1.120204446159988,1.1328755538400122,1.12421,1.12856,1.12632,1.1326,1.14482,1.12421
2019-03-28T20:30:00Z,1.12189,1.1182110015439892,1.1305689984560108,1.12136,1.12613,1.12421,1.12856,1.14374,1.12136
2019-03-29T20:30:00Z,1.12172,1.1159599013895902,1.1278200986104099,1.12098,1.12467,1.12136,1.12613,1.13907,1.12098
2019-04-01T20:30:00Z,1.12123,1.1159239112506314,1.1275160887493687,1.12041,1.125,1.12098,1.12467,1.13316,1.12041
2019-04-02T20:30:00Z,1.12042,1.1156915201255682,1.1267684798744317,1.11837,1.12159,1.12041,1.125,1.1326,1.11837
2019-04-03T20:30:00Z,1.12319,1.1148913681130113,1.1259486318869887,1.12003,1.12547,1.11837,1.12159,1.12856,1.11837
2019-04-04T20:30:00Z,1.12195,1.11779823130171,1.1285817686982897,1.1206,1.12476,1.12003,1.12547,1.12613,1.11837
2019-04-05T20:30:00Z,1.12146,1.1167334081715392,1.1271665918284608,1.12101,1.12465,1.1206,1.12476,1.12547,1.11837
2019-04-08T20:30:00Z,1.12623,1.1161270673543853,1.1267929326456145,1.12108,1.12746,1.12101,1.12465,1.12746,1.11837
2019-04-09T20:30:00Z,1.12613,1.121138360618947,1.1313216393810532,1.12551,1.12843,1.12108,1.12746,1.12843,1.11837
2019-04-10T20:30:00Z,1.12735,1.1209655245570522,1.131294475442948,1.12295,1.12877,1.12551,1.12843,1.12877,1.12003
2019-04-11T20:30:00Z,1.12524,1.122325972101347,1.1323740278986532,1.12499,1.12875,1.12295,1.12877,1.12877,1.1206
2019-04-12T20:30:00Z,1.12986,1.1199883748912123,1.1304916251087878,1.12509,1.13239,1.12499,1.12875,1.13239,1.12101
2019-04-15T20:30:00Z,1.13034,1.124899537402091,1.1348204625979093,1.12976,1.1321,1.12509,1.13239,1.13239,1.12108
2019-04-16T20:30:00Z,1.12805,1.1255315836618818,1.135148416338118,1.12795,1.13139,1.12976,1.1321,1.13239,1.12295
2019-04-17T20:30:00Z,1.12934,1.1232724252956936,1.1328275747043064,1.12787,1.13237,1.12795,1.13139,1.13239,1.12295
2019-04-18T20:30:00Z,1.12285,1.1242601827661243,1.1344198172338757,1.12261,1.13041,1.12787,1.13237,1.13239,1.12261
2019-04-19T20:30:00Z,1.124,1.1180741644895118,1.127625835510488,1.12272,1.12476,1.12261,1.13041,1.13239,1.12261
2019-04-22T20:30:00Z,1.1257,1.119439748040561,1.1285602519594393,1.12358,1.1262,1.12272,1.12476,1.13237,1.12261
2019-04-23T20:30:00Z,1.12269,1.1209047732365045,1.1304952267634953,1.11922,1.12613,1.12358,1.1262,1.13237,1.11922
2019-04-24T20:30:00Z,1.11531,1.1175102959128542,1.1278697040871457,1.11405,1.12262,1.11922,1.12613,1.13237,1.11405
2019-04-25T20:30:00Z,1.11309,1.1102032663215688,1.1204167336784312,1.1118,1.11625,1.11405,1.12262,1.13041,1.1118
2019-04-26T20:30:00Z,1.11392,1.1078509396894118,1.118329060310588,1.11097,1.1174,1.1118,1.11625,1.1262,1.11097
2019-04-29T20:30:00Z,1.11853,1.1087278457204708,1.1191121542795293,1.11449,1.11869,1.11097,1.1174,1.1262,1.11097
2019-04-30T20:30:00Z,1.12151,1.1133220611484236,1.1237379388515765,1.11758,1.12293,1.11449,1.11869,1.12613,1.11097
2019-05-01T20:30:00Z,1.11934,1.1160458550335812,1.1269741449664188,1.11872,1.12649,1.11758,1.12293,1.12649,1.11097
2019-05-02T20:30:00Z,1.11703,1.1139292695302232,1.1247507304697768,1.11698,1.12191,1.11872,1.12649,1.12649,1.11097
2019-05-03T20:30:00Z,1.12008,1.1114623425772008,1.1225976574227992,1.1135,1.12048,1.11698,1.12191,1.12649,1.11097
2019-05-06T20:30:00Z,1.11993,1.1146751083194808,1.1254848916805191,1.117,1.12094,1.1135,1.12048,1.12649,1.1135
2019-05-07T20:30:00Z,1.11905,1.1145515974875329,1.1253084025124673,1.11666,1.1218,1.117,1.12094,1.12649,1.1135
2019-05-08T20:30:00Z,1.11915,1.1138994377387794,1.1242005622612208,1.11828,1.12138,1.11666,1.1218,1.12649,1.1135
2019-05-09T20:30:00Z,1.1214,1.1137394939649015,1.1245605060350987,1.11735,1.1251,1.11828,1.12138,1.1251,1.1135
2019-05-10T20:30:00Z,1.12321,1.1161295445684112,1.1266704554315887,1.12135,1.12536,1.11735,1.1251,1.12536,1.1135
2019-05-13T20:30:00Z,1.12219,1.1180445901115703,1.1283754098884298,1.12213,1.12635,1.12135,1.12536,1.12635,1.11666
2019-05-14T20:30:00Z,1.12033,1.1171141311004131,1.127265868899587,1.12012,1.12439,1.12213,1.12635,1.12635,1.11666
2019-05-15T20:30:00Z,1.12003,1.115293717990372,1.1253662820096282,1.11779,1.12247,1.12012,1.12439,1.12635,1.11735
2019-05-16T20:30:00Z,1.11734,1.1149193461913347,1.1251406538086655,1.11662,1.1224,1.11779,1.12247,1.12635,1.11662
2019-05-17T20:30:00Z,1.11566,1.1124494115722012,1.1222305884277988,1.11552,1.11843,1.11662,1.1224,1.12635,1.11552
2019-05-20T20:30:00Z,1.11659,1.1110154704149813,1.120304529585019,1.11506,1.11749,1.11552,1.11843,1.12635,1.11506
2019-05-21T20:30:00Z,1.11588,1.111948923373483,1.121231076626517,1.1142,1.11881,1.11506,1.11749,1.12439,1.1142
2019-05-22T20:30:00Z,1.11503,1.1113870310361347,1.1203729689638653,1.11487,1.11803,1.1142,1.11881,1.12247,1.1142
2019-05-23T20:30:00Z,1.11817,1.1101783279325212,1.1198816720674787,1.1107,1.11878,1.11487,1.11803,1.1224,1.1107
2019-05-24T20:30:00Z,1.12039,1.1134064951392693,1.122933504860731,1.11724,1.12121,1.1107,1.11878,1.12121,1.1107
2019-05-27T20:30:00Z,1.11919,1.1158208456253422,1.1249591543746578,1.1187,1.12152,1.11724,1.12121,1.12152,1.1107
2019-05-28T20:30:00Z,1.11603,1.1146857610628078,1.123694238937192,1.11592,1.11984,1.1187,1.12152,1.12152,1.1107
2019-05-29T20:30:00Z,1.11309,1.1114941849565272,1.120565815043473,1.11243,1.11725,1.11592,1.11984,1.12152,1.1107
2019-05-30T20:30:00Z,1.11291,1.1087347664608744,1.1174452335391254,1.1116,1.11433,1.11243,1.11725,1.12152,1.1107
2019-05-31T20:30:00Z,1.11686,1.108442289814787,1.1173777101852131,1.11251,1.11799,1.1116,1.11433,1.12152,1.1116
2019-06-03T20:30:00Z,1.12403,1.1118210608333083,1.1218989391666916,1.11602,1.1262,1.11251,1.11799,1.1262,1.1116
2019-06-04T20:30:00Z,1.12515,1.1189849547499775,1.1290750452500227,1.12264,1.12774,1.11602,1.1262,1.12774,1.1116
2019-06-05T20:30:00Z,1.12208,1.1197394592749799,1.1305605407250203,1.12198,1.13068,1.12264,1.12774,1.13068,1.1116
2019-06-06T20:30:00Z,1.12756,1.1161235133474818,1.128036486652518,1.12003,1.1309,1.12198,1.13068,1.1309,1.1116
2019-06-07T20:30:00Z,1.13316,1.1212331620127334,1.1338868379872664,1.12513,1.13479,1.12003,1.1309,1.13479,1.11251
2019-06-10T20:30:00Z,1.13114,1.1270518458114602,1.1392681541885397,1.12902,1.13309,1.12513,1.13479,1.13479,1.11602
2019-06-11T20:30:00Z,1.13259,1.1252796612303142,1.1370003387696859,1.13013,1.13376,1.12902,1.13309,1.13479,1.12003
2019-06-12T20:30:00Z,1.12871,1.1267066951072828,1.1384733048927171,1.12826,1.13435,1.13013,1.13376,1.13479,1.12003
2019-06-13T20:30:00Z,1.12764,1.1230610255965545,1.1343589744034457,1.12684,1.13038,1.12826,1.13435,1.13479,1.12003
2019-06-14T20:30:00Z,1.12069,1.121686923036899,1.1335930769631009,1.12024,1.12893,1.12684,1.13038,1.13479,1.12024
2019-06-17T20:30:00Z,1.12179,1.1148982307332092,1.1264817692667908,1.12037,1.12471,1.12024,1.12893,1.13435,1.12024
2019-06-18T20:30:00Z,1.11932,1.1159624076598884,1.1276175923401117,1.11813,1.12428,1.12037,1.12471,1.13435,1.11813
2019-06-19T20:30:00Z,1.12262,1.1134031668938995,1.1252368331061007,1.11872,1.12544,1.11813,1.12428,1.13435,1.11813
2019-06-20T20:30:00Z,1.12917,1.1163788502045093,1.1288611497954906,1.12258,1.13174,1.11872,1.12544,1.13174,1.11813
2019-06-21T20:30:00Z,1.13689,1.1226059651840585,1.1357340348159415,1.12831,1.13778,1.12258,1.13174,1.13778,1.11813
2019-06-24T20:30:00Z,1.13985,1.1306003686656527,1.1431796313343472,1.13659,1.14041,1.12831,1.13778,1.14041,1.11813
2019-06-25T20:30:00Z,1.13661,1.1335083317990875,1.1461916682009126,1.13441,1.14122,1.13659,1.14041,1.14122,1.11813
2019-06-26T20:30:00Z,1.13686,1.1304634986191786,1.1427565013808212,1.13475,1.13914,1.13441,1.14122,1.14122,1.11872
2019-06-27T20:30:00Z,1.13687,1.1309901487572607,1.1427298512427393,1.13478,1.13816,1.13475,1.13914,1.14122,1.12258
2019-06-28T20:30:00Z,1.13676,1.1311571338815347,1.1425828661184654,1.13506,1.13936,1.13478,1.13816,1.14122,1.12831
2019-07-01T20:30:00Z,1.1285,1.1307174204933812,1.1428025795066188,1.1281,1.13711,1.13506,1.13936,1.14122,1.1281
2019-07-02T20:30:00Z,1.12846,1.122594678444043,1.134405321555957,1.12753,1.1322,1.1281,1.13711,1.14122,1.12753
2019-07-03T20:30:00Z,1.12775,1.1227052105996387,1.1342147894003614,1.12685,1.13125,1.12753,1.1322,1.13936,1.12685
2019-07-04T20:30:00Z,1.12839,1.122349689539675,1.133150310460325,1.12731,1.12952,1.12685,1.13125,1.13936,1.12685
2019-07-05T20:30:00Z,1.12242,1.1227247205857074,1.1340552794142926,1.12073,1.12878,1.12731,1.12952,1.13936,1.12073
2019-07-08T20:30:00Z,1.1214,1.1170472485271365,1.1277927514728634,1.1207,1.12344,1.12073,1.12878,1.13711,1.1207
2019-07-09T20:30:00Z,1.12077,1.116308523674423,1.126491476325577,1.11933,1.12189,1.1207,1.12344,1.1322,1.11933
2019-07-10T20:30:00Z,1.12507,1.1155626713069808,1.1259773286930193,1.12019,1.12644,1.11933,1.12189,1.13125,1.11933
2019-07-11T20:30:00Z,1.12537,1.1199754041762826,1.1301645958237174,1.12452,1.1286,1.12019,1.12644,1.12952,1.11933
2019-07-12T20:30:00Z,1.12698,1.1204178637586544,1.1303221362413456,1.12382,1.12749,1.12452,1.1286,1.12878,1.11933
2019-07-15T20:30:00Z,1.12577,1.122218077382789,1.1317419226172112,1.12534,1.12839,1.12382,1.12749,1.1286,1.11933
2019-07-16T20:30:00Z,1.12096,1.12086926964451,1.13067073035549,1.12019,1.12634,1.12534,1.12839,1.1286,1.11933
2019-07-17T20:30:00Z,1.12242,1.116209342680059,1.125710657319941,1.11997,1.12337,1.12019,1.12634,1.1286,1.11997
2019-07-18T20:30:00Z,1.12767,1.1173904084120532,1.1274495915879468,1.12051,1.12805,1.11997,1.12337,1.1286,1.11997
2019-07-19T20:30:00Z,1.122,1.1223573675708478,1.132982632429152,1.12034,1.1282,1.12051,1.12805,1.12839,1.11997
2019-07-22T20:30:00Z,1.12088,1.117024630813763,1.1269753691862372,1.12061,1.12255,1.12034,1.1282,1.12839,1.11997
2019-07-23T20:30:00Z,1.11516,1.1157651677323868,1.1259948322676134,1.11459,1.12096,1.12061,1.12255,1.1282,1.11459
2019-07-24T20:30:00Z,1.114,1.110267650959148,1.1200523490408518,1.11269,1.11558,1.11459,1.12096,1.1282,1.11269
2019-07-25T20:30:00Z,1.11467,1.1087328858632333,1.119267114136767,1.11013,1.11877,1.11269,1.11558,1.1282,1.11013
2019-07-26T20:30:00Z,1.11245,1.1095385972769098,1.1198014027230903,1.1112,1.11511,1.11013,1.11877,1.1282,1.11013
2019-07-29T20:30:00Z,1.11446,1.1074507375492189,1.117449262450781,1.11129,1.1151,1.1112,1.11511,1.12255,1.11013
2019-07-30T20:30:00Z,1.11546,1.109670663794297,1.119249336205703,1.1132,1.1161,1.11129,1.1151,1.12096,1.11013
2019-07-31T20:30:00Z,1.10747,1.1101295974148673,1.1207904025851325,1.10601,1.11621,1.1132,1.1161,1.11877,1.10601
2019-08-01T20:30:00Z,1.10844,1.1019806376733805,1.1129593623266194,1.10269,1.10961,1.10601,1.11621,1.11877,1.10269
2019-08-02T20:30:00Z,1.1106,1.1030325739060427,1.1138474260939575,1.10697,1.11164,1.10269,1.10961,1.11621,1.10269
2019-08-05T20:30:00Z,1.12026,1.1046463165154383,1.1165536834845617,1.11044,1.12131,1.10697,1.11164,1.12131,1.10269
2019-08-06T20:30:00Z,1.11982,1.1140796848638945,1.1264403151361055,1.11674,1.12496,1.11044,1.12131,1.12496,1.10269
2019-08-07T20:30:00Z,1.11985,1.113628716377505,1.1260112836224951,1.1179,1.12419,1.11674,1.12496,1.12496,1.10269
2019-08-08T20:30:00Z,1.11798,1.1137168447397545,1.1259831552602455,1.11769,1.1233,1.1179,1.12419,1.12496,1.10269
2019-08-09T20:30:00Z,1.11979,1.1120091602657791,1.1239508397342208,1.11779,1.1223,1.11769,1.1233,1.12496,1.10697
2019-08-12T20:30:00Z,1.12133,1.1137272442392012,1.125852755760799,1.11619,1.12308,1.11779,1.1223,1.12496,1.11044
2019-08-13T20:30:00Z,1.11708,1.115286519815281,1.1273734801847188,1.117,1.12287,1.11619,1.12308,1.12496,1.11619
2019-08-14T20:30:00Z,1.11382,1.111039867833753,1.1231201321662472,1.11307,1.11908,1.117,1.12287,1.12419,1.11307
2019-08-15T20:30:00Z,1.11066,1.1077118810503777,1.1199281189496224,1.10913,1.11585,1.11307,1.11908,1.1233,1.10913
2019-08-16T20:30:00Z,1.10894,1.1047026929453398,1.1166173070546601,1.10663,1.11123,1.10913,1.11585,1.12308,1.10663
2019-08-19T20:30:00Z,1.10779,1.103202423650806,1.114677576349194,1.10761,1.11137,1.10663,1.11123,1.12308,1.10663
2019-08-20T20:30:00Z,1.10992,1.1022161812857254,1.1133638187142747,1.10657,1.11067,1.10761,1.11137,1.12287,1.10657
2019-08-21T20:30:00Z,1.10841,1.1046265631571528,1.1152134368428472,1.10794,1.11071,1.10657,1.11067,1.11908,1.10657
2019-08-22T20:30:00Z,1.10791,1.1031489068414373,1.1136710931585625,1.10636,1.11133,1.10794,1.11071,1.11585,1.10636
2019-08-23T20:30:00Z,1.11373,1.1021600161572938,1.1136599838427061,1.10518,1.11533,1.10636,1.11133,1.11533,1.10518
2019-08-26T20:30:00Z,1.10999,1.1078590145415645,1.1196009854584357,1.10942,1.11638,1.10518,1.11533,1.11638,1.10518
2019-08-27T20:30:00Z,1.109,1.104402113087408,1.115577886912592,1.10858,1.11162,1.10942,1.11638,1.11638,1.10518
2019-08-28T20:30:00Z,1.10772,1.103723901778667,1.114276098221333,1.10734,1.10981,1.10858,1.11162,1.11638,1.10518
2019-08-29T20:30:00Z,1.10566,1.1024575116008004,1.1129824883991997,1.1042,1.10934,1.10734,1.10981,1.11638,1.1042
2019-08-30T20:30:00Z,1.09875,1.0999487604407205,1.1113712395592796,1.0963,1.10605,1.1042,1.10934,1.11638,1.0963
2019-09-02T20:30:00Z,1.0967,1.0932238843966482,1.1042761156033516,1.09579,1.09965,1.0963,1.10605,1.11638,1.09579
2019-09-03T20:30:00Z,1.09725,1.0911964959569835,1.1022035040430165,1.09259,1.09789,1.09579,1.09965,1.11162,1.09259
2019-09-04T20:30:00Z,1.10355,1.0915958463612851,1.102904153638715,1.09684,1.10385,1.09259,1.09789,1.10981,1.09259
2019-09-05T20:30:00Z,1.10343,1.0977792617251567,1.1093207382748433,1.10166,1.10848,1.09684,1.10385,1.10934,1.09259
2019-09-06T20:30:00Z,1.10249,1.0978653355526409,1.108994664447359,1.10202,1.10573,1.10166,1.10848,1.10848,1.09259
2019-09-09T20:30:00Z,1.10471,1.096954801997377,1.108025198002623,1.10154,1.10681,1.10202,1.10573,1.10848,1.09259
2019-09-10T20:30:00Z,1.10431,1.0994403217976392,1.109979678202361,1.10306,1.10594,1.10154,1.10681,1.10848,1.09259
2019-09-11T20:30:00Z,1.10103,1.0988652896178752,1.1097547103821246,1.09853,1.10555,1.10306,1.10594,1.10848,1.09684
2019-09-12T20:30:00Z,1.10635,1.0945267606560878,1.1075332393439121,1.0927,1.10873,1.09853,1.10555,1.10873,1.0927
2019-09-13T20:30:00Z,1.1072,1.0999550845904789,1.112744915409521,1.10554,1.11096,1.0927,1.10873,1.11096,1.0927
2019-09-16T20:30:00Z,1.09995,1.100513576131431,1.1138864238685688,1.09933,1.10864,1.10554,1.11096,1.11096,1.0927
2019-09-17T20:30:00Z,1.10721,1.0930892185182879,1.106810781481712,1.09903,1.10746,1.09933,1.10864,1.11096,1.0927
2019-09-18T20:30:00Z,1.10295,1.1004142966664592,1.1140057033335409,1.10136,1.10757,1.09903,1.10746,1.11096,1.0927
2019-09-19T20:30:00Z,1.10407,1.0963288669998132,1.109571133000187,1.1023,1.10735,1.10136,1.10757,1.11096,1.0927
2019-09-20T20:30:00Z,1.10171,1.097397980299832,1.1107420197001683,1.09964,1.10677,1.1023,1.10735,1.11096,1.09903
2019-09-23T20:30:00Z,1.09928,1.0951121822698486,1.1083078177301513,1.09662,1.10255,1.09964,1.10677,1.10864,1.09662
2019-09-24T20:30:00Z,1.10198,1.092938964042864,1.1056210359571361,1.09838,1.10241,1.09662,1.10255,1.10757,1.09662
2019-09-25T20:30:00Z,1.09425,1.0954180676385774,1.1085419323614225,1.09375,1.1023,1.09838,1.10241,1.10757,1.09375
2019-09-26T20:30:00Z,1.09196,1.0877562608747195,1.1007437391252803,1.09086,1.09674,1.09375,1.1023,1.10735,1.09086
2019-09-27T20:30:00Z,1.09404,1.0855746347872477,1.0983453652127524,1.09047,1.09588,1.09086,1.09674,1.10677,1.09047
2019-09-30T20:30:00Z,1.08972,1.0876631713085227,1.100416828691477,1.08848,1.09478,1.09047,1.09588,1.10255,1.08848
2019-10-01T20:30:00Z,1.09323,1.0833428541776706,1.0960971458223294,1.08791,1.09429,1.08848,1.09478,1.10241,1.08791
2019-10-02T20:30:00Z,1.0959,1.0868935687599035,1.0995664312400963,1.0904,1.09637,1.08791,1.09429,1.1023,1.08791
2019-10-03T20:30:00Z,1.0964,1.0896112118839134,1.1021887881160868,1.09408,1.09994,1.0904,1.09637,1.09994,1.08791
2019-10-04T20:30:00Z,1.09765,1.090336090695522,1.1024639093044781,1.09571,1.09975,1.09408,1.09994,1.09994,1.08791
2019-10-07T20:30:00Z,1.09703,1.0918054816259697,1.1034945183740303,1.09619,1.10006,1.09571,1.09975,1.10006,1.08791
2019-10-08T20:30:00Z,1.09564,1.0912189334633726,1.1028410665366273,1.09409,1.0996,1.09619,1.10006,1.10006,1.08791
2019-10-09T20:30:00Z,1.09713,1.0899940401170354,1.1012859598829645,1.0949,1.09906,1.09409,1.0996,1.10006,1.0904
2019-10-10T20:30:00Z,1.10051,1.0914126361053318,1.102847363894668,1.09703,1.10339,1.0949,1.09906,1.10339,1.09408
2019-10-11T20:30:00Z,1.10353,1.0947463724947988,1.1062736275052014,1.1001,1.10628,1.09703,1.10339,1.10628,1.09409
2019-10-14T20:30:00Z,1.10252,1.0980427352453188,1.109017264754681,1.10128,1.10428,1.1001,1.10628,1.10628,1.09409
2019-10-15T20:30:00Z,1.10327,1.0970334617207869,1.108006538279213,1.09913,1.10461,1.10128,1.10428,1.10628,1.09409
2019-10-16T20:30:00Z,1.10715,1.0977001155487083,1.1088398844512917,1.10224,1.10856,1.09913,1.10461,1.10856,1.0949
2019-10-17T20:30:00Z,1.11242,1.1013901039938376,1.1129098960061625,1.10651,1.11398,1.10224,1.10856,1.11398,1.09703
