date,daily-atr,close,spike,doji,spike-doji,doji-v,spike-v,spike-doji-v,long,short
2024-09-04T03:30:00Z,,1.10516,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T03:31:00Z,,1.10519,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T03:32:00Z,,1.10513,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T03:33:00Z,,1.10517,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T03:34:00Z,,1.10512,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T03:35:00Z,,1.10506,flat,short,flat,-1.0,0.0,0.0,p1-low,
2024-09-04T03:36:00Z,,1.10506,flat,short,flat,-1.0,0.0,0.0,p1-low,
2024-09-04T03:37:00Z,,1.10505,flat,long,flat,1.0,0.0,0.0,p1-low,
2024-09-04T03:38:00Z,,1.10505,flat,short,flat,-1.0,0.0,0.0,p1-low,
2024-09-04T03:39:00Z,,1.10506,flat,flat,flat,0.0,0.0,0.0,p1-low,
2024-09-04T03:40:00Z,,1.10507,flat,flat,flat,0.0,0.0,0.0,p1-low,
2024-09-04T03:41:00Z,,1.1051,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T03:42:00Z,,1.10521,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T03:43:00Z,,1.10526,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T03:44:00Z,,1.10532,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T03:45:00Z,,1.10532,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T03:46:00Z,,1.10531,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T03:47:00Z,,1.10531,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T03:48:00Z,,1.1052,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T03:49:00Z,,1.10521,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T03:50:00Z,,1.10522,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T03:51:00Z,,1.10521,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T03:52:00Z,,1.10532,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T03:53:00Z,,1.10531,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T03:54:00Z,,1.1053,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T03:55:00Z,,1.10531,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T03:56:00Z,,1.10531,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T03:57:00Z,,1.10545,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T03:58:00Z,,1.10544,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T03:59:00Z,,1.10539,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:00:00Z,,1.10542,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T04:01:00Z,,1.10545,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T04:02:00Z,,1.10544,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:03:00Z,,1.10541,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:04:00Z,,1.10537,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:05:00Z,,1.10542,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T04:06:00Z,,1.10542,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T04:07:00Z,,1.10546,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T04:08:00Z,,1.10547,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T04:09:00Z,,1.10547,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T04:10:00Z,,1.10545,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:11:00Z,,1.10545,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:12:00Z,,1.10542,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:13:00Z,,1.10548,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T04:14:00Z,,1.10546,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:15:00Z,,1.10546,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T04:16:00Z,,1.10546,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T04:17:00Z,,1.10545,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T04:18:00Z,,1.10545,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T04:19:00Z,,1.10545,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:20:00Z,,1.10551,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T04:21:00Z,,1.10551,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T04:22:00Z,,1.10555,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T04:23:00Z,,1.10552,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:24:00Z,,1.10548,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:25:00Z,,1.10545,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:26:00Z,,1.10547,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T04:27:00Z,,1.10545,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:28:00Z,,1.10542,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:29:00Z,,1.10544,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T04:30:00Z,,1.1054,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:31:00Z,,1.1054,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:32:00Z,,1.10547,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T04:33:00Z,,1.10551,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T04:34:00Z,,1.10551,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:35:00Z,,1.10547,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:36:00Z,,1.10546,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:37:00Z,,1.10556,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T04:38:00Z,,1.10556,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T04:39:00Z,,1.10553,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:40:00Z,,1.1056,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T04:41:00Z,,1.10558,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:42:00Z,,1.10562,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T04:43:00Z,,1.10558,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:44:00Z,,1.10558,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:45:00Z,,1.1056,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T04:46:00Z,,1.1056,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T04:47:00Z,,1.10561,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T04:48:00Z,,1.1056,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T04:49:00Z,,1.10554,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:50:00Z,,1.10553,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:51:00Z,,1.10557,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T04:52:00Z,,1.10555,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:53:00Z,,1.10549,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:54:00Z,,1.10555,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T04:55:00Z,,1.10558,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T04:56:00Z,,1.1055,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T04:57:00Z,,1.10558,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T04:58:00Z,,1.10569,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T04:59:00Z,,1.10562,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:00:00Z,,1.10565,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:01:00Z,,1.10567,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:02:00Z,,1.1057,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:03:00Z,,1.10566,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:04:00Z,,1.1057,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:05:00Z,,1.10572,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:06:00Z,,1.10572,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T05:07:00Z,,1.10572,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:08:00Z,,1.1058,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:09:00Z,,1.10577,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:10:00Z,,1.10574,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:11:00Z,,1.10568,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:12:00Z,,1.10567,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:13:00Z,,1.10574,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:14:00Z,,1.10571,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:15:00Z,,1.10567,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:16:00Z,,1.10562,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:17:00Z,,1.10568,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:18:00Z,,1.10566,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:19:00Z,,1.10567,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T05:20:00Z,,1.10569,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:21:00Z,,1.10563,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:22:00Z,,1.10561,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:23:00Z,,1.10564,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:24:00Z,,1.10578,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:25:00Z,,1.10583,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:26:00Z,,1.10583,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:27:00Z,,1.10582,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:28:00Z,,1.10582,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T05:29:00Z,,1.10583,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:30:00Z,,1.10582,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:31:00Z,,1.10577,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:32:00Z,,1.10579,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:33:00Z,,1.10597,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:34:00Z,,1.10597,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T05:35:00Z,,1.10593,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:36:00Z,,1.10586,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:37:00Z,,1.10578,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:38:00Z,,1.1057,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:39:00Z,,1.10572,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:40:00Z,,1.10578,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:41:00Z,,1.10578,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:42:00Z,,1.10577,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:43:00Z,,1.10582,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:44:00Z,,1.10578,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:45:00Z,,1.10578,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T05:46:00Z,,1.10583,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:47:00Z,,1.10567,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:48:00Z,,1.10564,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:49:00Z,,1.10558,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:50:00Z,,1.10557,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T05:51:00Z,,1.10553,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:52:00Z,,1.10563,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:53:00Z,,1.10561,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:54:00Z,,1.10568,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:55:00Z,,1.10576,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:56:00Z,,1.10563,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T05:57:00Z,,1.10564,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T05:58:00Z,,1.10573,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T05:59:00Z,,1.10578,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T06:00:00Z,,1.10542,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:01:00Z,,1.10551,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T06:02:00Z,,1.1055,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:03:00Z,,1.10537,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:04:00Z,,1.10537,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T06:05:00Z,,1.1053,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:06:00Z,,1.10535,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T06:07:00Z,,1.10549,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T06:08:00Z,,1.10535,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:09:00Z,,1.10543,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T06:10:00Z,,1.10531,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:11:00Z,,1.10532,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T06:12:00Z,,1.10537,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T06:13:00Z,,1.10532,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:14:00Z,,1.10526,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:15:00Z,,1.10535,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T06:16:00Z,,1.10535,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T06:17:00Z,,1.10545,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T06:18:00Z,,1.1054,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:19:00Z,,1.10525,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:20:00Z,,1.10488,flat,short,flat,-1.0,0.0,0.0,p1-low,
2024-09-04T06:21:00Z,,1.10474,flat,short,flat,-1.0,0.0,0.0,p1-low,
2024-09-04T06:22:00Z,,1.10497,flat,flat,flat,0.0,0.0,0.0,p1-low,
2024-09-04T06:23:00Z,,1.10495,flat,short,flat,-1.0,0.0,0.0,p1-low,
2024-09-04T06:24:00Z,,1.10495,flat,long,flat,1.0,0.0,0.0,p1-low,
2024-09-04T06:25:00Z,,1.10483,flat,short,flat,-1.0,0.0,0.0,p1-low,
2024-09-04T06:26:00Z,,1.10485,flat,long,flat,1.0,0.0,0.0,p1-low,
2024-09-04T06:27:00Z,,1.1049,flat,flat,flat,0.0,0.0,0.0,p1-low,
2024-09-04T06:28:00Z,,1.10497,flat,flat,flat,0.0,0.0,0.0,p1-low,
2024-09-04T06:29:00Z,,1.10486,flat,short,flat,-1.0,0.0,0.0,p1-low,
2024-09-04T06:30:00Z,,1.10492,flat,flat,flat,0.0,0.0,0.0,p1-low,
2024-09-04T06:31:00Z,,1.10498,flat,flat,flat,0.0,0.0,0.0,p1-low,
2024-09-04T06:32:00Z,,1.10492,flat,short,flat,-1.0,0.0,0.0,p1-low,
2024-09-04T06:33:00Z,,1.10498,flat,flat,flat,0.0,0.0,0.0,p1-low,
2024-09-04T06:34:00Z,,1.10497,flat,short,flat,-1.0,0.0,0.0,p1-low,
2024-09-04T06:35:00Z,,1.10518,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T06:36:00Z,,1.10517,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T06:37:00Z,,1.1053,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T06:38:00Z,,1.10526,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:39:00Z,,1.10527,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T06:40:00Z,,1.10541,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T06:41:00Z,,1.10543,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T06:42:00Z,,1.10542,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:43:00Z,,1.10537,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:44:00Z,,1.10537,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:45:00Z,,1.10558,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T06:46:00Z,,1.10552,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:47:00Z,,1.1055,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:48:00Z,,1.10553,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T06:49:00Z,,1.10547,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:50:00Z,,1.10532,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:51:00Z,,1.10538,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T06:52:00Z,,1.10545,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T06:53:00Z,,1.10544,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:54:00Z,,1.1054,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:55:00Z,,1.10536,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:56:00Z,,1.10526,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:57:00Z,,1.10525,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T06:58:00Z,,1.10532,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T06:59:00Z,,1.10532,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T07:00:00Z,,1.10509,flat,short,flat,-1.0,0.0,0.0,p1-low,
2024-09-04T07:01:00Z,,1.10484,flat,short,flat,-1.0,0.0,0.0,p1-low,
2024-09-04T07:02:00Z,,1.10475,flat,short,flat,-1.0,0.0,0.0,p1-low,
2024-09-04T07:03:00Z,,1.10469,flat,short,flat,-1.0,0.0,0.0,p1-low,
2024-09-04T07:04:00Z,,1.10525,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T07:05:00Z,,1.10501,flat,short,flat,-1.0,0.0,0.0,p1-low,
2024-09-04T07:06:00Z,,1.10513,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T07:07:00Z,,1.10505,flat,short,flat,-1.0,0.0,0.0,p1-low,
2024-09-04T07:08:00Z,,1.10521,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T07:09:00Z,,1.10517,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T07:10:00Z,,1.10526,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T07:11:00Z,,1.10533,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T07:12:00Z,,1.10544,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T07:13:00Z,,1.10566,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T07:14:00Z,,1.10573,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T07:15:00Z,,1.10582,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T07:16:00Z,,1.10572,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T07:17:00Z,,1.10565,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T07:18:00Z,,1.1057,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T07:19:00Z,,1.10585,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T07:20:00Z,,1.1059,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T07:21:00Z,,1.10574,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T07:22:00Z,,1.10567,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T07:23:00Z,,1.10575,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T07:24:00Z,,1.10571,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T07:25:00Z,,1.10578,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T07:26:00Z,,1.10606,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T07:27:00Z,,1.10594,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T07:28:00Z,,1.10593,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T07:29:00Z,,1.10603,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T07:30:00Z,,1.10601,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T07:31:00Z,,1.10615,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T07:32:00Z,,1.1062,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T07:33:00Z,,1.10595,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T07:34:00Z,,1.10593,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T07:35:00Z,,1.10594,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T07:36:00Z,,1.10583,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T07:37:00Z,,1.106,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T07:38:00Z,,1.10597,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T07:39:00Z,,1.10592,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T07:40:00Z,,1.10614,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T07:41:00Z,,1.10615,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T07:42:00Z,,1.10606,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T07:43:00Z,,1.10625,flat,flat,flat,0.0,0.0,0.0,,
2024-09-04T07:44:00Z,,1.1061,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T07:45:00Z,,1.106,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T07:46:00Z,,1.10603,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T07:47:00Z,,1.1059,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T07:48:00Z,,1.10589,flat,short,flat,-1.0,0.0,0.0,,
2024-09-04T07:49:00Z,,1.10594,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T07:50:00Z,,1.10596,flat,long,flat,1.0,0.0,0.0,,
2024-09-04T07:51:00Z,,1.10575,flat,short,flat,-1.0,0.0,0.0,,
